price,flooring,water_availability_hours,available_units,towers,locality_rank,locality_rating,locality_review_count,environment_rating,commuting_rating,places_of_interest_rating,rera_id,electricity_availability_hours,construction,ownership,authority_approval,bed,bath,parking,area,flat_on_floor,total_floor,lift,balcony,lattitude,longitude,project_in_acres,project_age_months,builder,project_name,furnish,city,location,property_type,status,extra_rooms,facing,seller,overlooking,bath_bed_ratio,bed_area_ratio,bed_bath_ratio,bed_balcony_ratio,project_density,compactness_ratio,floor_ratio,remaining_floors,area_per_bedroom,area_per_bathroom,area_per_balcony,area_per_parking,balcony_to_bed_ratio,parking_to_bed_ratio,lift_to_total_floor_ratio,distance_to_center_km,education_mean_km,education_min_km,education_within_2km,transport_mean_km,transport_min_km,transport_within_2km,shopping_centre_mean_km,shopping_centre_min_km,shopping_centre_within_2km,commercial_hub_mean_km,commercial_hub_min_km,commercial_hub_within_2km,hospital_within_2km,tourist_within_2km,overall_min_mean_km,overall_avg_mean_km,overall_min_min_km,overall_avg_min_km,total_within_2km,assigned_amenities_score,amenities_count
₹3.85 cr,vitrified,24.0,198.0,1.0,186.0,4.0,56.0,4.0,3.7,4.5,,no/rare powercut,10 to 15 years,co-operative society,municipal corporation of greater mumbai,3.0,3.0,2.0,1000.0,20.0,22.0,3.0,3.0,19.2153621,72.8754248,1.0,,raheja universal,raheja serenity,semi-furnished,mumbai,"thakur village, kandivali east",resale,ready to move,none of these,south,realestateagent,garden/park,1.0,0.003,1.0,1.0,198.0,1000.0,0.9090909090909091,2.0,333.3333333333333,333.3333333333333,333.3333333333333,500.0,1.0,0.6666666666666666,0.13636363636363635,27.930601349508898,2.55,0.5,1,2.45,1.8,1,1.7600000000000002,1.0,3,4.0,3.4,0,0,0,1.7600000000000002,2.69,0.5,1.6749999999999998,5,124.0,19
₹1.20 cr,vitrified,24.0,35.0,1.0,13.0,3.3,171.0,3.4,3.5,3.1,,no/rare powercut,new construction,freehold,,2.0,2.0,1.0,753.0,,,3.0,2.0,18.98125891,73.03124307,0.7413,27.0,progressive group,progressive prive,semi-furnished,navi mumbai,ulwe,new property,ready to move,,north - east,realestateagent,"garden/park, main road",1.0,0.0026560424966799467,1.0,1.0,47.214353163361665,1015.7830837717523,,,376.5,376.5,376.5,753.0,1.0,0.5,,5.8735123281278785,5.35,3.3,0,4.4,4.4,0,7.366666666666667,4.4,0,11.200000000000001,4.8,0,0,0,4.4,7.0791666666666675,3.3,4.2250000000000005,0,63.0,9
₹3.50 cr,vitrified,24.0,588.0,8.0,92.0,4.2,217.0,4.4,4.0,4.4,,no/rare powercut,less than 5 years,co-operative society,municipal corporation of greater mumbai,2.0,2.0,2.0,888.0,8.0,22.0,3.0,1.0,19.1196773,72.9050809,7.0,140.0,shapoorji pallonji group,shapoorji pallonji vicinia,furnished,mumbai,powai,resale,ready to move,store,east,realestateagent,"garden/park, main road",1.0,0.0022522522522522522,1.0,2.0,84.0,126.85714285714286,0.36363636363636365,14.0,444.0,444.0,888.0,444.0,0.5,1.0,0.13636363636363635,19.244875433887174,54.14000000000001,0.3,3,2.6,2.6,0,0.6,0.4,3,1.25,1.0,2,0,2,0.6,11.938000000000002,0.3,1.02,10,163.0,24
₹6.60 cr,"vitrified, marble, granite",24.0,,,,0.0,0.0,,,,,no/rare powercut,10 to 15 years,co-operative society,rwa/co-operative housing society,3.0,3.0,2.0,1600.0,12.0,22.0,4.0,,19.02311413,72.86034356,,,nan,nan,furnished,mumbai,kasturba gandhi nagar,resale,ready to move,none of these,,realestateagent,,1.0,0.001875,1.0,,,,0.5454545454545454,10.0,533.3333333333334,533.3333333333334,,800.0,,0.6666666666666666,0.18181818181818182,7.79531478935023,,,0,,,0,,,0,,,0,0,0,,,,,0,,1
₹22.50 cr,marble,,720.0,3.0,8.0,4.4,99.0,4.5,4.2,4.4,,,new construction,freehold,,5.0,5.0,,3045.0,30.0,68.0,,,19.0158585103406,72.8295254470428,6.0,88.0,rustomjee,rustomjee crown,unfurnished,mumbai,prabhadevi,resale,,study,west,realestateagent,,1.0,0.0016420361247947454,1.0,,120.0,507.5,0.4411764705882353,38.0,609.0,609.0,,,,,,5.307779949877731,11.833333333333334,0.5,1,16.2,16.2,0,6.3,0.2,3,10.133366666666666,0.0001,1,0,0,6.3,11.116674999999999,0.0001,4.225025,5,216.0,30
₹1.75 cr,vitrified,24.0,412.0,2.0,401.0,4.4,108.0,4.4,4.3,4.4,,no/rare powercut,under construction,freehold,municipal corporation of greater mumbai,2.0,2.0,1.0,695.0,51.0,57.0,6.0,,19.24877774,72.86379288,1.0,50.0,n rose developers pvt. ltd.,northern hills,unfurnished,mumbai,dahisar east,new property,under construction,none of these,north - east,realestateagent,"garden/park, main road, pool",1.0,0.0028776978417266188,1.0,,412.0,695.0,0.8947368421052632,6.0,347.5,347.5,,695.0,,0.5,0.10526315789473684,31.298556144743085,7.525,0.8,2,10.266666666666666,0.2,2,5.38,0.2,4,18.5,18.4,0,0,0,5.38,10.417916666666667,0.2,4.8999999999999995,8,84.0,13
₹98.0 lac,"ceramic tiles, normal tiles/kotah stone, vitrified",24.0,99.0,1.0,128.0,3.9,170.0,3.8,3.8,4.2,,no/rare powercut,under construction,freehold,maharashtra housing and area development authority,1.0,2.0,,419.0,9.0,14.0,3.0,,19.0908063,72.9076669,0.7616,13.0,neelyog builders pvt. ltd.,neelyog aarana,unfurnished,mumbai,ghatkopar west,new property,under construction,none of these,north,realestateagent,"garden/park, main road",2.0,0.002386634844868735,0.5,,129.98949579831933,550.15756302521,0.6428571428571429,5.0,419.0,209.5,,,,,0.21428571428571427,16.756687796351997,0.5,0.5,1,,,0,2.025,1.4,2,3.6,0.8,2,1,0,0.5,1.65625,0.5,0.8,6,73.0,11
₹88.0 lac,marble,24.0,,,,4.3,34.0,4.3,4.5,4.1,,no/rare powercut,above 20 years,leasehold,municipal corporation of greater mumbai,2.0,1.0,,418.0,1.0,4.0,,,19.1401705,72.9431038,,,nan,nan,semi-furnished,mumbai,bhandup east,resale,ready to move,none of these,east,person,main road,0.5,0.004784688995215311,2.0,,,,0.25,3.0,209.0,418.0,,,,,,23.378621725801246,,,0,,,0,,,0,,,0,0,0,,,,,0,,1
₹5.25 cr,"vitrified, wooden",24.0,1401.0,5.0,239.0,3.8,9.0,3.6,4.0,4.1,,no/rare powercut,new construction,freehold,municipal corporation of greater mumbai,3.0,5.0,2.0,1831.0,38.0,53.0,10.0,5.0,19.180237,72.8554149,3.0,165.0,omkar realtors,omkar alta monte,semi-furnished,mumbai,kurar village,resale,ready to move,"puja, store, servant",north,realestateagent,"garden/park, main road, pool",1.6666666666666667,0.0016384489350081922,0.6,0.6,467.0,610.3333333333334,0.7169811320754716,15.0,610.3333333333334,366.2,366.2,915.5,1.6666666666666667,0.6666666666666666,0.18867924528301888,23.65015647135812,1.9333333333333333,0.9,2,,,0,1.1,0.6,5,2.6399999999999997,0.8,2,3,2,0.9,1.8546666666666667,0.6,0.82,14,60.0,8
₹1.95 cr,"vitrified, wooden",24.0,,,,0.0,0.0,,,,,no/rare powercut,less than 5 years,freehold,,2.0,2.0,1.0,663.0,24.0,43.0,7.0,,19.15847969055176,72.94740295410156,,,nan,nan,unfurnished,mumbai,goregaon mulund link road,resale,ready to move,,west,realestateagent,"garden/park, main road, pool",1.0,0.0030165912518853697,1.0,,,,0.5581395348837209,19.0,331.5,331.5,,663.0,,0.5,0.16279069767441862,25.292428207049134,,,0,,,0,,,0,,,0,0,0,,,,,0,,1
₹88.0 lac,,,165.0,,7.0,4.0,233.0,4.0,3.9,4.3,,,10 to 15 years,,,1.0,2.0,,650.0,6.0,12.0,,,19.257843,72.978401,2.0,,nan,hiranandani estate flora,semi-furnished,thane,ghodbunder road,resale,ready to move,,north - east,realestateagent,garden/park,2.0,0.0015384615384615385,0.5,,82.5,325.0,0.5,6.0,650.0,325.0,,,,,,4.876036790824256,2.675,2.0,2,,,0,4.04,2.0,1,4.15,1.8,1,0,0,2.675,3.6216666666666666,1.8,1.9333333333333333,4,,1
₹1.80 cr,ceramic tiles,24.0,,,132.0,3.8,37.0,3.7,3.6,4.2,,no/rare powercut,15 to 20 years,co-operative society,,1.0,2.0,,550.0,12.0,13.0,2.0,,19.1438823857409,72.8427830413067,,,cooperative group housing society,minar tower chs,furnished,mumbai,jogeshwari west,resale,ready to move,study,north - west,person,"garden/park, main road",2.0,0.0018181818181818182,0.5,,,,0.9230769230769231,1.0,550.0,275.0,,,,,0.15384615384615385,19.42803827481171,6.733333333333333,0.4,1,9.2,9.1,0,5.76,0.3,2,,,0,3,0,0.8000000000000002,5.623333333333334,0.3,2.575,6,,1
₹80.0 lac,"ceramic tiles, mosaic, vitrified",24.0,1178.0,7.0,474.0,4.2,171.0,4.3,4.0,4.3,,no/rare powercut,less than 5 years,freehold,,2.0,2.0,1.0,760.0,8.0,22.0,5.0,2.0,19.462194642857,72.8049130698568,7.0,87.0,shapoorji pallonji group,joyville virar,semi-furnished,palghar,virar,resale,ready to move,,east,person,"garden/park, main road, pool",1.0,0.002631578947368421,1.0,1.0,168.28571428571428,108.57142857142857,0.36363636363636365,14.0,380.0,380.0,380.0,760.0,1.0,0.5,0.22727272727272727,26.332546638669168,40.1,39.4,0,26.73333333333333,0.1,1,21.775000000000002,0.5,2,39.45,39.2,0,0,0,21.775000000000002,32.014583333333334,0.1,19.8,3,36.0,5
₹31.0 lac,vitrified,,,,,0.0,0.0,,,,,,10 to 15 years,co-operative society,rwa/co-operative housing society,1.0,1.0,,278.0,3.0,7.0,,1.0,19.159587860107425,72.84776306152344,,,nan,nan,unfurnished,mumbai,royal palms,resale,ready to move,,east,person,garden/park,1.0,0.0035971223021582736,1.0,1.0,,,0.42857142857142855,4.0,278.0,278.0,278.0,,1.0,,,21.240914390515368,,,0,,,0,,,0,,,0,0,0,,,,,0,,1
₹2.0 cr,vitrified,24.0,,,,3.7,56.0,3.2,3.6,4.2,,no/rare powercut,5 to 10 years,freehold,,2.0,2.0,1.0,750.0,5.0,7.0,2.0,2.0,19.090532302856445,72.89801788330078,,,nan,nan,semi-furnished,mumbai,kurla west,resale,ready to move,store,west,person,"garden/park, main road",1.0,0.0026666666666666666,1.0,1.0,,,0.7142857142857143,2.0,375.0,375.0,375.0,750.0,1.0,0.5,0.2857142857142857,16.12761976319537,,,0,,,0,,,0,,,0,0,0,,,,,0,,1
₹2.10 cr,,,,,,4.2,372.0,4.2,4.0,4.3,,,above 20 years,co-operative society,,2.0,2.0,,700.0,4.0,7.0,,,19.2335321,72.839198,,,nan,nan,unfurnished,mumbai,borivali west,resale,ready to move,study,west,realestateagent,"garden/park, main road",1.0,0.002857142857142857,1.0,,,,0.5714285714285714,3.0,350.0,350.0,,,,,,29.246856010677217,,,0,,,0,,,0,,,0,0,0,,,,,0,,1
₹2.65 cr,"normal tiles/kotah stone, vitrified, wooden",24.0,272.0,2.0,127.0,4.1,15.0,4.1,3.9,4.4,,no/rare powercut,less than 5 years,co-operative society,,2.0,2.0,1.0,850.0,26.0,39.0,4.0,2.0,19.1590077,72.8692711,4.0,143.0,jp infra,jp decks blue,semi-furnished,mumbai,gokuldham colony goregaon east,resale,ready to move,store,north - east,realestateagent,"garden/park, main road, pool",1.0,0.002352941176470588,1.0,1.0,68.0,212.5,0.6666666666666666,13.0,425.0,425.0,425.0,850.0,1.0,0.5,0.10256410256410256,21.719360241582265,5.050000000000001,4.7,0,,,0,4.25,0.8,1,4.0600000000000005,2.4,0,1,0,0.8,3.5400000000000005,0.8,2.1750000000000003,2,117.0,17
₹1.0 cr,vitrified,24.0,,,,4.0,102.0,4.1,3.9,4.0,,no/rare powercut,10 to 15 years,freehold,municipal corporation of greater mumbai,1.0,2.0,,470.0,5.0,9.0,1.0,,19.15310287475586,72.96780395507812,,,nan,nan,unfurnished,mumbai,mulund east,resale,ready to move,puja,east,realestateagent,garden/park,2.0,0.002127659574468085,0.5,,,,0.5555555555555556,4.0,470.0,235.0,,,,,0.1111111111111111,26.114711314991116,,,0,,,0,,,0,,,0,0,0,,,,,0,,1
₹4.75 cr,"mosaic, normal tiles/kotah stone, vitrified, wooden",24.0,630.0,3.0,127.0,4.1,15.0,4.1,3.9,4.4,,no/rare powercut,less than 5 years,co-operative society,,3.0,3.0,2.0,1255.0,7.0,45.0,4.0,1.0,19.17100978,72.87098943,3.0,213.0,db realty pvt. ltd.,db woods,semi-furnished,mumbai,gokuldham colony goregaon east,resale,ready to move,store,north - east,realestateagent,"garden/park, main road, pool",1.0,0.002390438247011952,1.0,3.0,210.0,418.3333333333333,0.15555555555555556,38.0,418.3333333333333,418.3333333333333,1255.0,627.5,0.3333333333333333,0.6666666666666666,0.08888888888888889,23.05014556700103,5.050000000000001,4.7,0,,,0,4.25,0.8,1,4.0600000000000005,2.4,0,1,0,0.8,3.5400000000000005,0.8,2.1750000000000003,2,102.0,15
₹1.15 cr,vitrified,24.0,,,,3.9,13.0,3.9,3.6,4.1,,no/rare powercut,10 to 15 years,freehold,rwa/co-operative housing society,2.0,2.0,,600.0,1.0,3.0,,,19.431123733520508,72.81282806396484,,,nan,nan,furnished,mumbai,kandarpada,resale,ready to move,,east,person,"garden/park, main road",1.0,0.0033333333333333335,1.0,,,,0.3333333333333333,2.0,300.0,300.0,,,,,,51.053355208974715,,,0,,,0,,,0,,,0,0,0,,,,,0,,1
₹1.40 cr,ceramic tiles,24.0,167.0,2.0,11.0,4.1,574.0,4.0,4.2,4.2,,no/rare powercut,less than 5 years,co-operative society,city and industrial development corporation - navi mumbai,2.0,2.0,1.0,750.0,15.0,22.0,2.0,2.0,19.0473216,73.0699046,2.0,109.0,galaxy group,galaxy green woods,unfurnished,navi mumbai,kharghar,resale,ready to move,none of these,north - east,realestateagent,"garden/park, main road, pool",1.0,0.0026666666666666666,1.0,1.0,83.5,375.0,0.6818181818181818,7.0,375.0,375.0,375.0,750.0,1.0,0.5,0.09090909090909091,5.48194964810103,3.04,1.1,1,2.7600000000000002,1.9,1,4.12,2.3,0,6.0,2.3,0,0,0,2.7600000000000002,3.9800000000000004,1.1,1.9,2,111.0,16
₹1.45 cr,"mosaic, vitrified, ceramic tiles, marble, granite",24.0,624.0,2.0,239.0,4.1,112.0,4.1,4.0,4.2,,no/rare powercut,under construction,freehold,municipal corporation of greater mumbai,2.0,2.0,1.0,645.0,4.0,20.0,2.0,,19.18409442,72.86403775,3.0,68.0,royal realtors group,royal pristo,semi-furnished,mumbai,malad east,new property,under construction,none of these,east,realestateagent,"garden/park, main road",1.0,0.0031007751937984496,1.0,,208.0,215.0,0.2,16.0,322.5,322.5,,645.0,,0.5,0.1,24.267743416137783,1.9333333333333333,0.9,2,,,0,1.1,0.6,5,2.6399999999999997,0.8,2,3,2,0.9,1.8546666666666667,0.6,0.82,14,54.0,8
₹1.08 cr,"vitrified, granite",24.0,,,,4.5,8.0,4.6,4.3,4.6,,no/rare powercut,under construction,freehold,municipal corporation of greater mumbai,1.0,2.0,1.0,442.0,32.0,48.0,5.0,,19.18897247314453,72.82200622558594,,,nan,nan,unfurnished,mumbai,liberty garden,new property,under construction,puja,east,realestateagent,"garden/park, main road",2.0,0.0022624434389140274,0.5,,,,0.6666666666666666,16.0,442.0,221.0,,442.0,,1.0,0.10416666666666667,24.16143731644474,,,0,,,0,,,0,,,0,0,0,,,,,0,,1
₹9.0 cr,vitrified,24.0,,,,4.2,217.0,4.4,4.0,4.4,,no/rare powercut,less than 5 years,freehold,municipal corporation of greater mumbai,3.0,4.0,2.0,1600.0,18.0,29.0,3.0,1.0,19.1196773,72.9050809,,,nan,nan,semi-furnished,mumbai,powai,new property,ready to move,"puja, study, store, servant",north - east,realestateagent,"garden/park, main road, pool",1.3333333333333333,0.001875,0.75,3.0,,,0.6206896551724138,11.0,533.3333333333334,400.0,1600.0,800.0,0.3333333333333333,0.6666666666666666,0.10344827586206896,19.244875433887174,,,0,,,0,,,0,,,0,0,0,,,,,0,,1
₹90.0 lac,,,,,,4.7,2.0,5.0,4.0,5.0,,,,,,2.0,2.0,,600.0,3.0,4.0,,,19.1003138171241,72.9091550214265,,,nan,nan,furnished,mumbai,rifle range road,resale,ready to move,,,person,,1.0,0.0033333333333333335,1.0,,,,0.75,1.0,300.0,300.0,,,,,,17.69406010812011,,,0,,,0,,,0,,,0,0,0,,,,,0,,1
₹1.65 cr,vitrified,24.0,,,193.0,4.0,102.0,4.1,3.9,4.0,,no/rare powercut,under construction,freehold,municipal corporation of greater mumbai,2.0,2.0,1.0,700.0,6.0,34.0,5.0,1.0,19.1531029501285,72.9678051455382,,,jaydeep group,jaydeep icon,unfurnished,mumbai,mulund east,new property,under construction,none of these,east,realestateagent,main road,1.0,0.002857142857142857,1.0,2.0,,,0.17647058823529413,28.0,350.0,350.0,700.0,700.0,0.5,0.5,0.14705882352941177,26.11479743358082,7.966666666666668,1.6,1,,,0,7.5,3.8,0,11.066666666666668,9.4,0,0,0,7.5,8.844444444444447,1.6,4.933333333333334,1,,1
₹2.30 cr,vitrified,24.0,,4.0,3.0,4.4,184.0,4.4,4.2,4.5,,no/rare powercut,5 to 10 years,co-operative society,thane municipal corporation,3.0,3.0,1.0,908.0,10.0,18.0,2.0,,19.221855,72.965712,,,nan,kalpa taru siddhachal 8,semi-furnished,thane,thane west,resale,ready to move,none of these,north,realestateagent,main road,1.0,0.003303964757709251,1.0,,,,0.5555555555555556,8.0,302.6666666666667,302.6666666666667,,908.0,,0.3333333333333333,0.1111111111111111,1.5148744935735907,3.8,0.8,1,2.35,1.9,3,3.46,0.1,3,1.9,1.9,4,2,0,1.9,2.682,0.1,1.3199999999999998,13,,1
₹1.15 cr,vitrified,24.0,450.0,3.0,8.0,3.8,59.0,4.0,3.8,3.7,,no/rare powercut,5 to 10 years,freehold,thane municipal corporation,2.0,2.0,1.0,783.0,,,2.0,2.0,19.2307408,72.9842745,30.0,247.0,terraform realty,everest world,furnished,thane,kolshet road,resale,ready to move,store,east,realestateagent,"garden/park, main road, pool",1.0,0.002554278416347382,1.0,1.0,15.0,26.1,,,391.5,391.5,391.5,783.0,1.0,0.5,,1.9927592990423917,2.1399999999999997,0.4,3,,,0,1.525,0.7,3,,,0,0,0,1.525,1.8324999999999998,0.4,0.55,6,155.0,22
₹2.02 cr,"ceramic tiles, granite",,,,,3.9,242.0,3.9,3.7,4.1,,,under construction,freehold,,2.0,2.0,,685.0,7.0,22.0,,,19.1630916595459,72.83980560302734,,,nan,nan,unfurnished,mumbai,goregaon west,new property,under construction,puja,east,realestateagent,"garden/park, main road, pool",1.0,0.00291970802919708,1.0,,,,0.3181818181818182,15.0,342.5,342.5,,,,,,21.484238024845865,,,0,,,0,,,0,,,0,0,0,,,,,0,,1
₹1.80 cr,"vitrified, marble",24.0,108.0,3.0,323.0,3.8,120.0,3.8,3.8,3.9,,no/rare powercut,15 to 20 years,co-operative society,,2.0,2.0,,650.0,2.0,7.0,2.0,,19.2420124,72.8559055,3.0,318.0,nan,rustomjee regency,semi-furnished,mumbai,dahisar west,resale,ready to move,,east,realestateagent,garden/park,1.0,0.003076923076923077,1.0,,36.0,216.66666666666666,0.2857142857142857,5.0,325.0,325.0,,,,,0.2857142857142857,30.41565334562368,8.15,0.2,1,17.5,17.5,0,0.8,0.8,1,13.2,13.2,0,0,0,0.8,9.9125,0.2,7.925,2,,1
₹3.82 cr,vitrified,24.0,1600.0,8.0,8.0,4.3,20.0,4.4,4.4,4.3,,no/rare powercut,under construction,freehold,thane municipal corporation,4.0,4.0,3.0,1753.0,15.0,42.0,4.0,2.0,19.2321621,72.9873688,8.0,93.0,kalpataru ltd.,immensa by kalpataru,unfurnished,thane,kolshet,resale,under construction,puja,north - east,realestateagent,"garden/park, main road",1.0,0.0022818026240730175,1.0,2.0,200.0,219.125,0.35714285714285715,27.0,438.25,438.25,876.5,584.3333333333334,0.5,0.75,0.09523809523809523,2.2698404022871217,2.1399999999999997,0.4,3,,,0,1.525,0.7,3,,,0,0,0,1.525,1.8324999999999998,0.4,0.55,6,131.0,19
₹1.51 cr,,,240.0,3.0,127.0,4.2,371.0,4.0,4.0,4.5,,,10 to 15 years,freehold,,2.0,2.0,,950.0,9.0,22.0,,2.0,19.177220805592,72.8705878488227,6.0,243.0,ashish estates & properties,swapnalok tower,semi-furnished,mumbai,goregaon east,resale,ready to move,"store, study",east,realestateagent,main road,1.0,0.002105263157894737,1.0,1.0,40.0,158.33333333333334,0.4090909090909091,13.0,475.0,475.0,475.0,,1.0,,,23.702485436645674,5.050000000000001,4.7,0,,,0,4.25,0.8,1,4.0600000000000005,2.4,0,1,0,0.8,3.5400000000000005,0.8,2.1750000000000003,2,246.0,36
₹2.35 cr,vitrified,24.0,,,,4.2,3.0,4.3,3.9,4.6,,no/rare powercut,less than 5 years,freehold,city municipal corporation,3.0,2.0,1.0,725.0,8.0,8.0,2.0,4.0,19.1284590298281,72.8363317528594,,,nan,nan,unfurnished,mumbai,azad nagar andheri west,resale,ready to move,study,north,realestateagent,main road,0.6666666666666666,0.004137931034482759,1.5,0.75,,,1.0,0.0,241.66666666666666,362.5,181.25,725.0,1.3333333333333333,0.3333333333333333,0.25,17.62286490481866,,,0,,,0,,,0,,,0,0,0,,,,,0,,1
₹12.50 cr,"marble, wooden",24.0,200.0,2.0,46.0,3.9,17.0,3.8,3.8,4.1,,no/rare powercut,less than 5 years,freehold,,4.0,4.0,2.0,2300.0,12.0,29.0,4.0,5.0,19.1297376,72.8291555,7.0,151.0,windsor realty,windsor grande residences,unfurnished,mumbai,oshiwara,resale,ready to move,"store, servant",north,realestateagent,"garden/park, main road, pool",1.0,0.0017391304347826088,1.0,0.8,28.571428571428573,328.57142857142856,0.41379310344827586,17.0,575.0,575.0,460.0,1150.0,1.25,0.5,0.13793103448275862,17.659639335709876,1.7399999999999998,0.8,3,1.9,0.9,1,0.82,0.6,5,1.0,0.9,2,0,4,0.82,1.307,0.6,0.8200000000000001,15,66.0,9
₹95.0 lac,vitrified,24.0,,,,4.1,574.0,4.0,4.2,4.2,,no/rare powercut,under construction,freehold,city and industrial development corporation - navi mumbai,3.0,3.0,1.0,1000.0,9.0,21.0,2.0,1.0,19.0656721198219,73.05961185164,,,nan,nan,unfurnished,navi mumbai,kharghar,new property,under construction,puja,east,realestateagent,"garden/park, main road",1.0,0.003,1.0,3.0,,,0.42857142857142855,12.0,333.3333333333333,333.3333333333333,1000.0,1000.0,0.3333333333333333,0.3333333333333333,0.09523809523809523,5.525635353413592,,,0,,,0,,,0,,,0,0,0,,,,,0,,1
₹2.0 cr,vitrified,,738.0,2.0,236.0,4.1,379.0,4.0,3.7,4.5,,,under construction,freehold,municipal corporation of greater mumbai,2.0,2.0,,744.0,29.0,45.0,,1.0,19.179282548826244,72.84290686178245,0.38,18.0,chandak group,chandak treesourus,unfurnished,mumbai,malad west,new property,under construction,puja,east,realestateagent,garden/park,1.0,0.002688172043010753,1.0,2.0,1942.1052631578948,1957.8947368421052,0.6444444444444445,16.0,372.0,372.0,744.0,,0.5,,,23.313021455032096,4.25,0.4,1,,,0,1.58,0.7,3,7.033333333333334,5.6,0,2,1,0.7,2.9326666666666665,0.4,1.6199999999999999,7,61.0,9
₹5.75 cr,vitrified,24.0,,8.0,46.0,0.0,0.0,,,,,no/rare powercut,under construction,freehold,municipal corporation of greater mumbai,3.0,3.0,1.0,1522.0,10.0,26.0,2.0,1.0,19.1327200554249,72.8256623968503,,,adani realty,adani west bay,unfurnished,mumbai,link road,resale,under construction,store,north,realestateagent,main road,1.0,0.0019710906701708277,1.0,3.0,,,0.38461538461538464,16.0,507.3333333333333,507.3333333333333,1522.0,1522.0,0.3333333333333333,0.3333333333333333,0.07692307692307693,17.950816825046427,1.7399999999999998,0.8,3,1.9,0.9,1,0.82,0.6,5,1.0,0.9,2,0,4,0.82,1.307,0.6,0.8200000000000001,15,,1
₹2.50 cr,vitrified,24.0,,1.0,,5.0,6.0,5.0,5.0,5.0,,no/rare powercut,under construction,leasehold,,2.0,2.0,1.0,645.0,12.0,17.0,6.0,,18.9828560965024,72.8388476258909,3.0,25.0,ruparel realty,ruparel vivanza,unfurnished,mumbai,byculla east,new property,under construction,none of these,east,realestateagent,main road,1.0,0.0031007751937984496,1.0,,,215.0,0.7058823529411765,5.0,322.5,322.5,,645.0,,0.5,0.35294117647058826,3.303847182640462,0.5,0.5,1,57.7,57.7,0,,,0,0.2,0.2,1,1,0,0.2,14.775000000000002,0.2,14.775000000000002,3,48.0,6
₹2.87 cr,vitrified,,112.0,1.0,131.0,3.9,95.0,3.9,3.8,4.1,,,5 to 10 years,co-operative society,municipal corporation of greater mumbai,2.0,2.0,,782.0,9.0,20.0,,3.0,19.1051189,72.8997326,4.0,150.0,nahar group,nahar yvonne,unfurnished,mumbai,chandivali,resale,ready to move,store,east,realestateagent,main road,1.0,0.0025575447570332483,1.0,0.6666666666666666,28.0,195.5,0.45,11.0,391.0,391.0,260.6666666666667,,1.5,,,17.57445065067032,3.6,3.2,0,,,0,1.4000000000000001,0.2,2,3.8,3.8,0,0,0,1.4000000000000001,2.9333333333333336,0.2,2.4,2,,1
₹4.90 cr,,,1401.0,5.0,239.0,4.1,112.0,4.1,4.0,4.2,51800002580,,under construction,freehold,,6.0,5.0,,1866.0,45.0,51.0,,,19.180237,72.8554149,3.0,165.0,omkar realtors,omkar alta monte,semi-furnished,mumbai,malad east,new property,under construction,store,east,realestateagent,"garden/park, pool",0.8333333333333334,0.003215434083601286,1.2,,467.0,622.0,0.8823529411764706,6.0,311.0,373.2,,,,,,23.65015647135812,1.9333333333333333,0.9,2,,,0,1.1,0.6,5,2.6399999999999997,0.8,2,3,2,0.9,1.8546666666666667,0.6,0.82,14,60.0,8
₹2.30 cr,vitrified,24.0,168.0,2.0,11.0,4.6,6.0,4.7,4.4,4.7,,no/rare powercut,10 to 15 years,freehold,,3.0,3.0,1.0,1800.0,14.0,21.0,2.0,4.0,19.0466976952235,73.0745502244341,2.0,177.0,vs corporation,empire estate,unfurnished,navi mumbai,sector 20 kharghar,resale,ready to move,none of these,east,realestateagent,,1.0,0.0016666666666666668,1.0,0.75,84.0,900.0,0.6666666666666666,7.0,600.0,600.0,450.0,1800.0,1.3333333333333333,0.3333333333333333,0.09523809523809523,5.932712996866538,3.04,1.1,1,2.7600000000000002,1.9,1,4.12,2.3,0,6.0,2.3,0,0,0,2.7600000000000002,3.9800000000000004,1.1,1.9,2,63.0,10
